production_id,title,url,season_id,season_label,start_year
4632,Lost in Yonkers,https://www.ibdb.com/broadway-production/lost-in-yonkers-4632,1094,1992-1993,1992
4640,The Secret Garden,https://www.ibdb.com/broadway-production/the-secret-garden-4640,1094,1992-1993,1992
4652,Catskills on Broadway,https://www.ibdb.com/broadway-production/catskills-on-broadway-4652,1094,1992-1993,1992
4669,Conversations With My Father,https://www.ibdb.com/broadway-production/conversations-with-my-father-4669,1094,1992-1993,1992
4671,Five Guys Named Moe,https://www.ibdb.com/broadway-production/five-guys-named-moe-4671,1094,1992-1993,1992
12514,Yanni,https://www.ibdb.com/broadway-production/yanni-12514,1095,1993-1994,1993
4570,She Loves Me,https://www.ibdb.com/broadway-production/she-loves-me-4570,1095,1993-1994,1993
4571,Camelot,https://www.ibdb.com/broadway-production/camelot-4571,1095,1993-1994,1993
4572,In the Summer House,https://www.ibdb.com/broadway-production/in-the-summer-house-4572,1095,1993-1994,1993
4573,Black Comedy,https://www.ibdb.com/broadway-production/black-comedy-4573,1095,1993-1994,1993
4575,Mixed Emotions,https://www.ibdb.com/broadway-production/mixed-emotions-4575,1095,1993-1994,1993
4576,Tony Bennett: Steppin' Out on Broadway,https://www.ibdb.com/broadway-production/tony-bennett-steppin-out-on-broadway-4576,1095,1993-1994,1993
4577,The Twilight of the Golds,https://www.ibdb.com/broadway-production/the-twilight-of-the-golds-4577,1095,1993-1994,1993
4578,Wonderful Tennessee,https://www.ibdb.com/broadway-production/wonderful-tennessee-4578,1095,1993-1994,1993
4579,Timon of Athens,https://www.ibdb.com/broadway-production/timon-of-athens-4579,1095,1993-1994,1993
4580,Jackson Browne,https://www.ibdb.com/broadway-production/jackson-browne-4580,1095,1993-1994,1993
4581,Joseph and the Amazing Technicolor Dreamcoat,https://www.ibdb.com/broadway-production/joseph-and-the-amazing-technicolor-dreamcoat-4581,1095,1993-1994,1993
4582,The Kentucky Cycle,https://www.ibdb.com/broadway-production/the-kentucky-cycle-4582,1095,1993-1994,1993
4583,Any Given Day,https://www.ibdb.com/broadway-production/any-given-day-4583,1095,1993-1994,1993
4584,A Grand Night for Singing,https://www.ibdb.com/broadway-production/a-grand-night-for-singing-4584,1095,1993-1994,1993
4585,Cyrano - The Musical,https://www.ibdb.com/broadway-production/cyrano-the-musical-4585,1095,1993-1994,1993
4586,Laughter on the 23rd Floor,https://www.ibdb.com/broadway-production/laughter-on-the-23rd-floor-4586,1095,1993-1994,1993
4587,Angels in America: Perestroika,https://www.ibdb.com/broadway-production/angels-in-america-perestroika-4587,1095,1993-1994,1993
4588,Gray's Anatomy,https://www.ibdb.com/broadway-production/grays-anatomy-4588,1095,1993-1994,1993
4589,Abe Lincoln in Illinois,https://www.ibdb.com/broadway-production/abe-lincoln-in-illinois-4589,1095,1993-1994,1993
4590,My Fair Lady,https://www.ibdb.com/broadway-production/my-fair-lady-4590,1095,1993-1994,1993
4591,The Red Shoes,https://www.ibdb.com/broadway-production/the-red-shoes-4591,1095,1993-1994,1993
4592,"Candles, Snow & Mistletoe",https://www.ibdb.com/broadway-production/candles-snow-mistletoe-4592,1095,1993-1994,1993
4593,The Government Inspector,https://www.ibdb.com/broadway-production/the-government-inspector-4593,1095,1993-1994,1993
4594,No Man's Land,https://www.ibdb.com/broadway-production/no-mans-land-4594,1095,1993-1994,1993
4595,Damn Yankees,https://www.ibdb.com/broadway-production/damn-yankees-4595,1095,1993-1994,1993
4596,A Little More Magic,https://www.ibdb.com/broadway-production/a-little-more-magic-4596,1095,1993-1994,1993
4597,The Flowering Peach,https://www.ibdb.com/broadway-production/the-flowering-peach-4597,1095,1993-1994,1993
4598,Carousel,https://www.ibdb.com/broadway-production/carousel-4598,1095,1993-1994,1993
4599,Jackie Mason: Politically Incorrect,https://www.ibdb.com/broadway-production/jackie-mason-politically-incorrect-4599,1095,1993-1994,1993
4600,Medea,https://www.ibdb.com/broadway-production/medea-4600,1095,1993-1994,1993
4601,"Twilight: Los Angeles, 1992",https://www.ibdb.com/broadway-production/twilight-los-angeles-1992-4601,1095,1993-1994,1993
4602,Beauty and the Beast,https://www.ibdb.com/broadway-production/beauty-and-the-beast-4602,1095,1993-1994,1993
4603,Picnic,https://www.ibdb.com/broadway-production/picnic-4603,1095,1993-1994,1993
4604,Broken Glass,https://www.ibdb.com/broadway-production/broken-glass-4604,1095,1993-1994,1993
4605,An Inspector Calls,https://www.ibdb.com/broadway-production/an-inspector-calls-4605,1095,1993-1994,1993
4607,The Rise and Fall of Little Voice,https://www.ibdb.com/broadway-production/the-rise-and-fall-of-little-voice-4607,1095,1993-1994,1993
4608,Sally Marr...and her escorts,https://www.ibdb.com/broadway-production/sally-marrand-her-escorts-4608,1095,1993-1994,1993
4606,Passion,https://www.ibdb.com/broadway-production/passion-4606,1095,1993-1994,1993
4609,The Best Little Whorehouse Goes Public,https://www.ibdb.com/broadway-production/the-best-little-whorehouse-goes-public-4609,1095,1993-1994,1993
4610,Grease,https://www.ibdb.com/broadway-production/grease-4610,1095,1993-1994,1993
13367,Sunday in the Park with George,https://www.ibdb.com/broadway-production/sunday-in-the-park-with-george-13367,1095,1993-1994,1993
4696,Someone Who'll Watch Over Me,https://www.ibdb.com/broadway-production/someone-wholl-watch-over-me-4696,1095,1993-1994,1993
4686,Falsettos,https://www.ibdb.com/broadway-production/falsettos-4686,1095,1993-1994,1993
4706,The Goodbye Girl,https://www.ibdb.com/broadway-production/the-goodbye-girl-4706,1095,1993-1994,1993
4643,The Will Rogers Follies,https://www.ibdb.com/broadway-production/the-will-rogers-follies-4643,1095,1993-1994,1993
4684,Jelly's Last Jam,https://www.ibdb.com/broadway-production/jellys-last-jam-4684,1095,1993-1994,1993
4705,Fool Moon,https://www.ibdb.com/broadway-production/fool-moon-4705,1095,1993-1994,1993
4566,Shakespeare for My Father,https://www.ibdb.com/broadway-production/shakespeare-for-my-father-4566,1095,1993-1994,1993
4729,Gray's Anatomy,https://www.ibdb.com/broadway-production/grays-anatomy-4729,1096,1994-1995,1994
4611,Ian McKellen: A Knight Out at the Lyceum,https://www.ibdb.com/broadway-production/ian-mckellen-a-knight-out-at-the-lyceum-4611,1096,1994-1995,1994
4267,Hedda Gabler,https://www.ibdb.com/broadway-production/hedda-gabler-4267,1096,1994-1995,1994
4268,"Philadelphia, Here I Come!",https://www.ibdb.com/broadway-production/philadelphia-here-i-come-4268,1096,1994-1995,1994
4269,Show Boat,https://www.ibdb.com/broadway-production/show-boat-4269,1096,1994-1995,1994
4565,Nanci Griffith on Broadway,https://www.ibdb.com/broadway-production/nanci-griffith-on-broadway-4565,1096,1994-1995,1994
4274,Basia on Broadway,https://www.ibdb.com/broadway-production/basia-on-broadway-4274,1096,1994-1995,1994
4273,The Glass Menagerie,https://www.ibdb.com/broadway-production/the-glass-menagerie-4273,1096,1994-1995,1994
4275,Sunset Boulevard,https://www.ibdb.com/broadway-production/sunset-boulevard-4275,1096,1994-1995,1994
4276,"The Flying Karamazov Brothers ""Do The Impossible""",https://www.ibdb.com/broadway-production/the-flying-karamazov-brothers-do-the-impossible-4276,1096,1994-1995,1994
4277,The Shadow Box,https://www.ibdb.com/broadway-production/the-shadow-box-4277,1096,1994-1995,1994
4278,Lamb Chop on Broadway,https://www.ibdb.com/broadway-production/lamb-chop-on-broadway-4278,1096,1994-1995,1994
4279,What's Wrong With This Picture?,https://www.ibdb.com/broadway-production/whats-wrong-with-this-picture-4279,1096,1994-1995,1994
4280,A Tuna Christmas,https://www.ibdb.com/broadway-production/a-tuna-christmas-4280,1096,1994-1995,1994
4281,Comedy Tonight,https://www.ibdb.com/broadway-production/comedy-tonight-4281,1096,1994-1995,1994
4282,A Christmas Carol,https://www.ibdb.com/broadway-production/a-christmas-carol-4282,1096,1994-1995,1994
12594,The School for Husbands,https://www.ibdb.com/broadway-production/the-school-for-husbands-12594,1096,1994-1995,1994
4284,Love! Valour! Compassion!,https://www.ibdb.com/broadway-production/love-valour-compassion-4284,1096,1994-1995,1994
4285,Uncle Vanya,https://www.ibdb.com/broadway-production/uncle-vanya-4285,1096,1994-1995,1994
4286,Smokey Joe's Cafe,https://www.ibdb.com/broadway-production/smokey-joes-cafe-4286,1096,1994-1995,1994
4287,The Heiress,https://www.ibdb.com/broadway-production/the-heiress-4287,1096,1994-1995,1994
4289,Translations,https://www.ibdb.com/broadway-production/translations-4289,1096,1994-1995,1994
4288,How to Succeed in Business Without Really Trying,https://www.ibdb.com/broadway-production/how-to-succeed-in-business-without-really-trying-4288,1096,1994-1995,1994
4290,Rob Becker's Defending the Caveman,https://www.ibdb.com/broadway-production/rob-beckers-defending-the-caveman-4290,1096,1994-1995,1994
4291,Arcadia,https://www.ibdb.com/broadway-production/arcadia-4291,1096,1994-1995,1994
4292,Laurie Anderson on Broadway: The Nerve Bible,https://www.ibdb.com/broadway-production/laurie-anderson-on-broadway-the-nerve-bible-4292,1096,1994-1995,1994
4293,Having Our Say,https://www.ibdb.com/broadway-production/having-our-say-4293,1096,1994-1995,1994
4294,Gentlemen Prefer Blondes,https://www.ibdb.com/broadway-production/gentlemen-prefer-blondes-4294,1096,1994-1995,1994
4295,A Month in the Country,https://www.ibdb.com/broadway-production/a-month-in-the-country-4295,1096,1994-1995,1994
4296,Indiscretions,https://www.ibdb.com/broadway-production/indiscretions-4296,1096,1994-1995,1994
4297,The Rose Tattoo,https://www.ibdb.com/broadway-production/the-rose-tattoo-4297,1096,1994-1995,1994
4298,On the Waterfront,https://www.ibdb.com/broadway-production/on-the-waterfront-4298,1096,1994-1995,1994
4299,Hamlet,https://www.ibdb.com/broadway-production/hamlet-4299,1096,1994-1995,1994
4300,My Thing Of Love,https://www.ibdb.com/broadway-production/my-thing-of-love-4300,1096,1994-1995,1994
4570,She Loves Me,https://www.ibdb.com/broadway-production/she-loves-me-4570,1096,1994-1995,1994
4601,"Twilight: Los Angeles, 1992",https://www.ibdb.com/broadway-production/twilight-los-angeles-1992-4601,1096,1994-1995,1994
4608,Sally Marr...and her escorts,https://www.ibdb.com/broadway-production/sally-marrand-her-escorts-4608,1096,1994-1995,1994
4600,Medea,https://www.ibdb.com/broadway-production/medea-4600,1096,1994-1995,1994
4604,Broken Glass,https://www.ibdb.com/broadway-production/broken-glass-4604,1096,1994-1995,1994
