source,target,weight,layout_weight
A_76880,A_76886,2,1.0986122886681098
A_76880,A_76906,2,1.0986122886681098
A_76880,A_45716,2,1.0986122886681098
A_76880,A_76884,2,1.0986122886681098
A_76880,A_76890,2,1.0986122886681098
A_76880,A_56047,2,1.0986122886681098
A_76880,A_76895,2,1.0986122886681098
A_76880,A_76885,2,1.0986122886681098
A_76880,A_40125,2,1.0986122886681098
A_76880,A_76896,2,1.0986122886681098
A_76880,A_76892,2,1.0986122886681098
A_76880,A_7476,2,1.0986122886681098
A_76880,A_495245,2,1.0986122886681098
A_76880,A_76887,2,1.0986122886681098
A_76880,A_76899,2,1.0986122886681098
A_76880,A_51654,2,1.0986122886681098
A_76880,A_77131,2,1.0986122886681098
A_51740,A_382838,3,1.3862943611198906
A_51740,A_382991,2,1.0986122886681098
A_51740,A_378220,2,1.0986122886681098
A_51740,A_49109,2,1.0986122886681098
A_51740,A_382984,2,1.0986122886681098
A_51740,A_382837,2,1.0986122886681098
A_51740,A_41614,2,1.0986122886681098
A_51740,A_32095,2,1.0986122886681098
A_51740,A_49094,3,1.3862943611198906
A_51740,A_378132,3,1.3862943611198906
A_51740,A_378222,2,1.0986122886681098
A_51740,A_30866,2,1.0986122886681098
A_51740,A_41881,2,1.0986122886681098
A_51740,A_378217,2,1.0986122886681098
A_51740,A_35584,4,1.6094379124341003
A_51740,A_38476,2,1.0986122886681098
A_51740,A_115253,2,1.0986122886681098
A_51740,A_378212,2,1.0986122886681098
A_51740,A_68340,2,1.0986122886681098
A_51740,A_92496,2,1.0986122886681098
A_51740,A_68193,2,1.0986122886681098
A_51740,A_45050,2,1.0986122886681098
A_51740,A_116429,2,1.0986122886681098
A_51740,A_378209,3,1.3862943611198906
A_51740,A_96794,2,1.0986122886681098
A_51740,A_502013,2,1.0986122886681098
A_51740,A_92287,2,1.0986122886681098
A_51740,A_68072,2,1.0986122886681098
A_51740,A_41138,2,1.0986122886681098
A_51740,A_378216,2,1.0986122886681098
A_51740,A_379673,2,1.0986122886681098
A_51740,A_53589,2,1.0986122886681098
A_51740,A_378213,2,1.0986122886681098
A_51740,A_111162,2,1.0986122886681098
A_51740,A_97784,2,1.0986122886681098
A_51740,A_382836,2,1.0986122886681098
A_51740,A_33049,2,1.0986122886681098
A_51740,A_426033,2,1.0986122886681098
A_51740,A_31134,2,1.0986122886681098
A_51740,A_65665,2,1.0986122886681098
A_51740,A_46170,2,1.0986122886681098
A_51740,A_382988,2,1.0986122886681098
A_51740,A_53067,2,1.0986122886681098
A_51740,A_56082,2,1.0986122886681098
A_51740,A_54098,2,1.0986122886681098
A_51740,A_68634,2,1.0986122886681098
A_49599,A_46189,2,1.0986122886681098
A_49599,A_47270,2,1.0986122886681098
A_116429,A_68193,2,1.0986122886681098
A_116429,A_382838,2,1.0986122886681098
A_116429,A_382991,2,1.0986122886681098
A_116429,A_45050,2,1.0986122886681098
A_116429,A_378220,3,1.3862943611198906
A_116429,A_49109,2,1.0986122886681098
A_116429,A_382984,2,1.0986122886681098
A_116429,A_382837,2,1.0986122886681098
A_116429,A_41614,2,1.0986122886681098
A_116429,A_378209,2,1.0986122886681098
A_116429,A_96794,2,1.0986122886681098
A_116429,A_502013,2,1.0986122886681098
A_116429,A_92287,2,1.0986122886681098
A_116429,A_68072,2,1.0986122886681098
A_116429,A_41138,2,1.0986122886681098
A_116429,A_378216,2,1.0986122886681098
A_116429,A_32095,2,1.0986122886681098
A_116429,A_49094,2,1.0986122886681098
A_116429,A_53589,2,1.0986122886681098
A_116429,A_378132,2,1.0986122886681098
A_116429,A_378222,3,1.3862943611198906
A_116429,A_378213,2,1.0986122886681098
A_116429,A_29633,2,1.0986122886681098
A_116429,A_30866,2,1.0986122886681098
A_116429,A_54131,2,1.0986122886681098
A_116429,A_111162,2,1.0986122886681098
A_116429,A_41881,2,1.0986122886681098
A_116429,A_378217,2,1.0986122886681098
A_116429,A_35584,3,1.3862943611198906
A_116429,A_97784,2,1.0986122886681098
A_116429,A_38476,2,1.0986122886681098
A_116429,A_382836,2,1.0986122886681098
A_116429,A_49317,2,1.0986122886681098
A_116429,A_31134,2,1.0986122886681098
A_116429,A_52148,2,1.0986122886681098
A_116429,A_65665,2,1.0986122886681098
A_116429,A_382988,2,1.0986122886681098
A_116429,A_113298,2,1.0986122886681098
A_116429,A_53067,2,1.0986122886681098
A_116429,A_115253,2,1.0986122886681098
A_116429,A_378212,2,1.0986122886681098
A_116429,A_68340,2,1.0986122886681098
A_116429,A_115208,2,1.0986122886681098
A_116429,A_92496,2,1.0986122886681098
A_116429,A_54098,2,1.0986122886681098
A_116429,A_68634,2,1.0986122886681098
A_58384,A_89524,6,1.9459101490553132
A_58384,A_81230,4,1.6094379124341003
A_58384,A_66920,2,1.0986122886681098
A_58384,A_30322,4,1.6094379124341003
A_58384,A_88298,5,1.791759469228055
A_58384,A_89700,2,1.0986122886681098
A_58384,A_47561,3,1.3862943611198906
A_58384,A_93640,2,1.0986122886681098
A_58384,A_93484,2,1.0986122886681098
A_58384,A_89523,3,1.3862943611198906
A_58384,A_88312,6,1.9459101490553132
A_58384,A_43089,3,1.3862943611198906
A_58384,A_103784,3,1.3862943611198906
A_58384,A_42808,5,1.791759469228055
A_58384,A_51377,2,1.0986122886681098
A_58384,A_71348,3,1.3862943611198906
A_58384,A_74576,3,1.3862943611198906
A_58384,A_35711,3,1.3862943611198906
A_58384,A_84423,7,2.0794415416798357
A_58384,A_91597,3,1.3862943611198906
A_58384,A_53458,2,1.0986122886681098
A_58384,A_491318,2,1.0986122886681098
A_58384,A_103280,2,1.0986122886681098
A_58384,A_38641,4,1.6094379124341003
A_58384,A_84427,4,1.6094379124341003
A_58384,A_68980,2,1.0986122886681098
A_58384,A_16305,4,1.6094379124341003
A_58384,A_57935,6,1.9459101490553132
A_58384,A_491317,3,1.3862943611198906
A_58384,A_95691,2,1.0986122886681098
A_58384,A_88301,4,1.6094379124341003
A_58384,A_71234,3,1.3862943611198906
A_58384,A_67860,4,1.6094379124341003
A_58384,A_68184,3,1.3862943611198906
A_100798,A_81206,2,1.0986122886681098
A_34366,A_67143,2,1.0986122886681098
A_34366,A_47200,2,1.0986122886681098
A_101524,A_81534,2,1.0986122886681098
A_101524,A_36428,2,1.0986122886681098
A_101524,A_35085,2,1.0986122886681098
A_101524,A_68674,2,1.0986122886681098
A_32373,A_114425,3,1.3862943611198906
A_32373,A_115094,2,1.0986122886681098
A_32373,A_47086,2,1.0986122886681098
A_32373,A_114287,2,1.0986122886681098
A_32373,A_29701,2,1.0986122886681098
A_32373,A_114439,2,1.0986122886681098
A_32373,A_48328,2,1.0986122886681098
A_32373,A_68384,3,1.3862943611198906
A_32373,A_114988,2,1.0986122886681098
A_32373,A_29633,2,1.0986122886681098
A_32373,A_113870,2,1.0986122886681098
A_32373,A_54896,2,1.0986122886681098
A_32373,A_114424,2,1.0986122886681098
A_32373,A_115124,2,1.0986122886681098
A_32373,A_113551,2,1.0986122886681098
A_32373,A_118841,2,1.0986122886681098
A_32373,A_92408,2,1.0986122886681098
A_32373,A_114423,5,1.791759469228055
A_32373,A_115127,2,1.0986122886681098
A_32373,A_115090,2,1.0986122886681098
A_32373,A_96536,2,1.0986122886681098
A_32373,A_112358,2,1.0986122886681098
A_32373,A_114436,3,1.3862943611198906
A_32373,A_64312,3,1.3862943611198906
A_32373,A_114447,2,1.0986122886681098
A_32373,A_51202,2,1.0986122886681098
A_32373,A_115092,2,1.0986122886681098
A_32373,A_407855,2,1.0986122886681098
A_32373,A_115046,2,1.0986122886681098
A_32373,A_96979,2,1.0986122886681098
A_85864,A_85862,2,1.0986122886681098
A_47004,A_87177,4,1.6094379124341003
A_47004,A_90922,2,1.0986122886681098
A_47004,A_65599,2,1.0986122886681098
A_47004,A_41913,2,1.0986122886681098
A_47004,A_22218,2,1.0986122886681098
A_47004,A_44170,3,1.3862943611198906
A_47004,A_9602,2,1.0986122886681098
A_47004,A_63819,4,1.6094379124341003
A_47004,A_44269,3,1.3862943611198906
A_47004,A_69903,2,1.0986122886681098
A_47004,A_100272,3,1.3862943611198906
A_47004,A_9603,2,1.0986122886681098
A_47004,A_88097,2,1.0986122886681098
A_47004,A_84433,2,1.0986122886681098
A_47004,A_67143,2,1.0986122886681098
A_47004,A_15683,3,1.3862943611198906
A_47004,A_100271,2,1.0986122886681098
A_47004,A_100270,3,1.3862943611198906
A_47004,A_72178,4,1.6094379124341003
A_47004,A_103612,2,1.0986122886681098
A_47004,A_87178,3,1.3862943611198906
A_47004,A_36921,2,1.0986122886681098
A_47004,A_101837,2,1.0986122886681098
A_47004,A_101834,2,1.0986122886681098
A_490987,A_435007,2,1.0986122886681098
A_490987,A_392527,2,1.0986122886681098
A_113922,A_36978,2,1.0986122886681098
A_113922,A_16359,2,1.0986122886681098
A_113922,A_68351,2,1.0986122886681098
A_113922,A_67088,2,1.0986122886681098
A_113922,A_42244,2,1.0986122886681098
A_113922,A_62620,2,1.0986122886681098
A_113922,A_78457,2,1.0986122886681098
A_113922,A_43944,2,1.0986122886681098
A_113922,A_15020,2,1.0986122886681098
A_113922,A_68655,2,1.0986122886681098
A_481261,A_104107,3,1.3862943611198906
A_481261,A_103556,3,1.3862943611198906
A_481261,A_103548,3,1.3862943611198906
A_481261,A_103559,3,1.3862943611198906
A_481261,A_449304,3,1.3862943611198906
A_481261,A_528673,3,1.3862943611198906
A_481261,A_103549,3,1.3862943611198906
A_481261,A_50125,3,1.3862943611198906
A_481261,A_481292,2,1.0986122886681098
A_481261,A_103546,2,1.0986122886681098
A_481261,A_95131,3,1.3862943611198906
A_481261,A_481259,3,1.3862943611198906
A_481261,A_103553,3,1.3862943611198906
A_481261,A_37981,3,1.3862943611198906
A_481261,A_11371,3,1.3862943611198906
A_481261,A_481293,2,1.0986122886681098
A_481261,A_481291,2,1.0986122886681098
A_481261,A_103558,3,1.3862943611198906
A_481261,A_68517,2,1.0986122886681098
A_481261,A_481253,3,1.3862943611198906
A_481261,A_103557,3,1.3862943611198906
A_481261,A_95879,3,1.3862943611198906
A_481261,A_111423,3,1.3862943611198906
A_481261,A_481254,3,1.3862943611198906
A_481261,A_103552,3,1.3862943611198906
A_481261,A_48407,3,1.3862943611198906
A_481261,A_103545,2,1.0986122886681098
A_481261,A_481255,3,1.3862943611198906
A_481261,A_58117,3,1.3862943611198906
A_481261,A_103555,3,1.3862943611198906
A_481261,A_56250,3,1.3862943611198906
A_481261,A_103551,3,1.3862943611198906
A_481261,A_479722,3,1.3862943611198906
A_481261,A_481257,3,1.3862943611198906
A_481261,A_481264,3,1.3862943611198906
A_481261,A_57331,2,1.0986122886681098
A_481261,A_103554,3,1.3862943611198906
A_102615,A_453596,2,1.0986122886681098
A_102615,A_453598,2,1.0986122886681098
A_102615,A_82067,2,1.0986122886681098
A_102615,A_453594,2,1.0986122886681098
A_6305,A_46694,2,1.0986122886681098
A_47669,A_44003,2,1.0986122886681098
A_47669,A_38147,2,1.0986122886681098
A_47669,A_52665,2,1.0986122886681098
A_77271,A_95426,2,1.0986122886681098
A_77271,A_48863,2,1.0986122886681098
A_77271,A_77268,2,1.0986122886681098
A_77271,A_77257,2,1.0986122886681098
A_77271,A_111975,2,1.0986122886681098
A_77271,A_98778,2,1.0986122886681098
A_77271,A_81070,2,1.0986122886681098
A_77271,A_99659,2,1.0986122886681098
A_77271,A_77255,2,1.0986122886681098
A_77271,A_77259,2,1.0986122886681098
A_65190,A_90487,2,1.0986122886681098
A_80933,A_9194,2,1.0986122886681098
A_80933,A_37149,2,1.0986122886681098
A_80933,A_80920,2,1.0986122886681098
A_80933,A_80903,2,1.0986122886681098
A_80933,A_100328,2,1.0986122886681098
A_80933,A_80932,2,1.0986122886681098
A_80933,A_49117,2,1.0986122886681098
A_80933,A_59820,2,1.0986122886681098
A_80933,A_80907,2,1.0986122886681098
A_96503,A_67143,2,1.0986122886681098
A_96503,A_15683,2,1.0986122886681098
A_96503,A_65599,3,1.3862943611198906
A_96503,A_39161,3,1.3862943611198906
A_96503,A_86765,2,1.0986122886681098
A_96503,A_96502,2,1.0986122886681098
A_96503,A_9602,3,1.3862943611198906
A_96503,A_71638,2,1.0986122886681098
A_96503,A_69903,2,1.0986122886681098
A_96503,A_36921,3,1.3862943611198906
A_67891,A_14577,2,1.0986122886681098
A_67891,A_67890,2,1.0986122886681098
A_71810,A_71811,2,1.0986122886681098
A_71810,A_71814,2,1.0986122886681098
A_71810,A_71799,2,1.0986122886681098
A_71810,A_385913,2,1.0986122886681098
A_71810,A_71816,2,1.0986122886681098
A_71810,A_71815,2,1.0986122886681098
A_67892,A_78061,2,1.0986122886681098
A_67892,A_32578,2,1.0986122886681098
A_67892,A_81832,2,1.0986122886681098
A_67892,A_70823,2,1.0986122886681098
A_67892,A_61108,2,1.0986122886681098
A_67892,A_107828,2,1.0986122886681098
A_67892,A_42299,2,1.0986122886681098
A_67892,A_87864,2,1.0986122886681098
A_67892,A_53458,2,1.0986122886681098
A_67892,A_35029,3,1.3862943611198906
A_67892,A_73141,2,1.0986122886681098
A_67892,A_66920,2,1.0986122886681098
A_67892,A_81536,2,1.0986122886681098
A_72508,A_70954,2,1.0986122886681098
A_72508,A_98249,2,1.0986122886681098
A_72508,A_73805,2,1.0986122886681098
A_113801,A_118743,3,1.3862943611198906
A_113801,A_479923,2,1.0986122886681098
A_113801,A_43602,3,1.3862943611198906
A_113801,A_58425,3,1.3862943611198906
A_113801,A_118751,4,1.6094379124341003
A_113801,A_93036,2,1.0986122886681098
A_113801,A_81112,2,1.0986122886681098
A_113801,A_113714,3,1.3862943611198906
A_113801,A_58434,4,1.6094379124341003
A_113801,A_118741,2,1.0986122886681098
A_113801,A_479921,2,1.0986122886681098
A_113801,A_112007,2,1.0986122886681098
A_113801,A_118755,3,1.3862943611198906
A_113801,A_118757,3,1.3862943611198906
A_113801,A_63807,3,1.3862943611198906
A_113801,A_93020,2,1.0986122886681098
A_113801,A_44355,4,1.6094379124341003
A_113801,A_67230,4,1.6094379124341003
A_113801,A_39185,2,1.0986122886681098
A_113801,A_81111,2,1.0986122886681098
A_113801,A_37361,3,1.3862943611198906
A_113801,A_32549,2,1.0986122886681098
A_113801,A_479729,2,1.0986122886681098
A_113801,A_118747,3,1.3862943611198906
A_113801,A_30866,2,1.0986122886681098
A_113801,A_63339,2,1.0986122886681098
A_113801,A_479922,2,1.0986122886681098
A_113801,A_102118,3,1.3862943611198906
A_113801,A_411283,2,1.0986122886681098
A_113801,A_118748,3,1.3862943611198906
A_113801,A_67450,2,1.0986122886681098
A_113801,A_31313,3,1.3862943611198906
A_113801,A_95529,3,1.3862943611198906
A_113801,A_117844,4,1.6094379124341003
A_113801,A_64183,4,1.6094379124341003
A_113801,A_479926,2,1.0986122886681098
A_113801,A_113587,2,1.0986122886681098
A_113801,A_113814,2,1.0986122886681098
A_113801,A_15732,4,1.6094379124341003
A_113801,A_118758,3,1.3862943611198906
A_113801,A_118745,2,1.0986122886681098
A_113801,A_118744,2,1.0986122886681098
A_113801,A_118752,3,1.3862943611198906
A_113801,A_118760,3,1.3862943611198906
A_113801,A_46258,3,1.3862943611198906
A_113801,A_48682,2,1.0986122886681098
A_113801,A_110648,2,1.0986122886681098
A_113801,A_29504,3,1.3862943611198906
A_113801,A_37672,3,1.3862943611198906
A_113801,A_58601,3,1.3862943611198906
A_113801,A_80920,2,1.0986122886681098
A_113801,A_58201,2,1.0986122886681098
A_113801,A_63759,3,1.3862943611198906
A_113801,A_118759,2,1.0986122886681098
A_113801,A_113789,2,1.0986122886681098
A_113801,A_410257,2,1.0986122886681098
A_113801,A_118753,3,1.3862943611198906
A_113801,A_479925,2,1.0986122886681098
A_113801,A_479725,2,1.0986122886681098
A_113801,A_113812,2,1.0986122886681098
A_113801,A_48916,4,1.6094379124341003
A_113801,A_113845,3,1.3862943611198906
A_113801,A_118742,2,1.0986122886681098
A_113801,A_42074,2,1.0986122886681098
A_113801,A_479927,2,1.0986122886681098
A_113801,A_99508,2,1.0986122886681098
A_113801,A_53556,2,1.0986122886681098
A_113801,A_118746,2,1.0986122886681098
A_113801,A_51537,3,1.3862943611198906
A_113801,A_54033,3,1.3862943611198906
A_113801,A_81100,2,1.0986122886681098
A_113801,A_68517,3,1.3862943611198906
A_113801,A_393354,2,1.0986122886681098
A_113801,A_118756,3,1.3862943611198906
A_113801,A_4031,3,1.3862943611198906
A_113801,A_99485,2,1.0986122886681098
A_113801,A_42225,2,1.0986122886681098
A_113801,A_479924,2,1.0986122886681098
A_113801,A_118754,3,1.3862943611198906
A_67946,A_59587,2,1.0986122886681098
A_67946,A_31314,2,1.0986122886681098
A_67946,A_61497,2,1.0986122886681098
A_67946,A_45947,3,1.3862943611198906
A_67946,A_15578,2,1.0986122886681098
A_67946,A_47129,2,1.0986122886681098
A_67946,A_9057,3,1.3862943611198906
A_67946,A_46189,2,1.0986122886681098
A_67946,A_15623,2,1.0986122886681098
A_67946,A_16479,2,1.0986122886681098
A_67946,A_56468,2,1.0986122886681098
A_67946,A_7862,2,1.0986122886681098
A_67946,A_31489,4,1.6094379124341003
A_67946,A_57849,2,1.0986122886681098
A_67946,A_56724,2,1.0986122886681098
A_43108,A_29516,2,1.0986122886681098
A_49936,A_59987,2,1.0986122886681098
A_49936,A_388347,2,1.0986122886681098
A_49936,A_29847,2,1.0986122886681098
A_49936,A_14715,2,1.0986122886681098
A_49936,A_47429,2,1.0986122886681098
A_49936,A_55643,2,1.0986122886681098
A_49936,A_52877,3,1.3862943611198906
A_49936,A_9298,3,1.3862943611198906
A_49936,A_56921,2,1.0986122886681098
A_49936,A_388348,2,1.0986122886681098
A_54608,A_45045,2,1.0986122886681098
A_54608,A_78098,2,1.0986122886681098
A_54608,A_58438,2,1.0986122886681098
A_95719,A_77120,2,1.0986122886681098
A_95719,A_95707,2,1.0986122886681098
A_95719,A_66920,3,1.3862943611198906
A_95719,A_30322,2,1.0986122886681098
A_95719,A_95705,2,1.0986122886681098
A_95719,A_96424,2,1.0986122886681098
A_95719,A_91577,2,1.0986122886681098
A_95719,A_66778,2,1.0986122886681098
A_95719,A_96263,2,1.0986122886681098
A_95719,A_84544,2,1.0986122886681098
A_95719,A_96420,2,1.0986122886681098
A_95719,A_95696,2,1.0986122886681098
A_95719,A_95697,2,1.0986122886681098
A_95719,A_94141,2,1.0986122886681098
A_95719,A_73541,2,1.0986122886681098
A_95719,A_85102,2,1.0986122886681098
A_95719,A_84423,2,1.0986122886681098
A_95719,A_95702,2,1.0986122886681098
A_95719,A_95701,2,1.0986122886681098
A_95719,A_35209,2,1.0986122886681098
A_95719,A_85880,2,1.0986122886681098
A_95719,A_90178,2,1.0986122886681098
A_95719,A_16305,3,1.3862943611198906
A_95719,A_85959,3,1.3862943611198906
A_95719,A_95706,2,1.0986122886681098
A_95719,A_31569,2,1.0986122886681098
A_95719,A_88301,2,1.0986122886681098
A_95719,A_52598,2,1.0986122886681098
A_95719,A_39461,2,1.0986122886681098
A_95719,A_39465,2,1.0986122886681098
A_113856,A_113878,2,1.0986122886681098
A_113856,A_113871,2,1.0986122886681098
A_113856,A_32454,2,1.0986122886681098
A_113856,A_63079,2,1.0986122886681098
A_113856,A_52830,2,1.0986122886681098
A_114027,A_59274,2,1.0986122886681098
A_114027,A_53402,2,1.0986122886681098
A_114027,A_114030,2,1.0986122886681098
A_114027,A_114031,2,1.0986122886681098
A_114027,A_56336,2,1.0986122886681098
A_114027,A_68242,2,1.0986122886681098
A_114027,A_22218,2,1.0986122886681098
A_114027,A_99432,2,1.0986122886681098
A_114027,A_99424,2,1.0986122886681098
A_114027,A_99429,2,1.0986122886681098
A_114027,A_56289,2,1.0986122886681098
A_114027,A_40293,2,1.0986122886681098
A_114027,A_99430,2,1.0986122886681098
A_114027,A_47155,2,1.0986122886681098
A_114027,A_68153,2,1.0986122886681098
A_114027,A_42904,2,1.0986122886681098
A_511422,A_511418,2,1.0986122886681098
A_511422,A_511420,2,1.0986122886681098
A_511422,A_511419,2,1.0986122886681098
A_511422,A_511423,2,1.0986122886681098
A_511422,A_511421,2,1.0986122886681098
A_117518,A_67758,2,1.0986122886681098
A_117518,A_68963,2,1.0986122886681098
A_117518,A_35453,2,1.0986122886681098
A_117518,A_68510,2,1.0986122886681098
A_117518,A_45168,2,1.0986122886681098
A_117518,A_50721,2,1.0986122886681098
A_117518,A_56652,2,1.0986122886681098
A_117518,A_34757,2,1.0986122886681098
A_117518,A_45862,2,1.0986122886681098
A_117518,A_39477,2,1.0986122886681098
A_117518,A_65206,2,1.0986122886681098
A_117518,A_51036,2,1.0986122886681098
A_94802,A_94818,2,1.0986122886681098
A_94802,A_94811,2,1.0986122886681098
A_94802,A_94791,2,1.0986122886681098
A_94802,A_60432,2,1.0986122886681098
A_94802,A_94780,2,1.0986122886681098
A_94802,A_33498,2,1.0986122886681098
A_94802,A_94803,2,1.0986122886681098
A_94802,A_94801,2,1.0986122886681098
A_94802,A_94758,2,1.0986122886681098
A_36516,A_65066,2,1.0986122886681098
A_36516,A_49864,2,1.0986122886681098
A_482817,A_483475,2,1.0986122886681098
A_482817,A_114894,2,1.0986122886681098
A_482817,A_482814,2,1.0986122886681098
A_482817,A_482807,2,1.0986122886681098
A_482817,A_483469,2,1.0986122886681098
A_42905,A_68840,2,1.0986122886681098
A_42905,A_68608,2,1.0986122886681098
A_42905,A_39583,2,1.0986122886681098
A_42905,A_65779,2,1.0986122886681098
A_42779,A_95428,2,1.0986122886681098
A_42779,A_1197,2,1.0986122886681098
A_42779,A_112074,2,1.0986122886681098
A_42779,A_98206,2,1.0986122886681098
A_42779,A_54172,2,1.0986122886681098
A_42779,A_114051,2,1.0986122886681098
A_42779,A_31614,2,1.0986122886681098
A_42779,A_112307,2,1.0986122886681098
A_42779,A_99471,2,1.0986122886681098
A_42779,A_110963,2,1.0986122886681098
A_42779,A_99506,2,1.0986122886681098
A_39614,A_118806,2,1.0986122886681098
A_39614,A_68340,2,1.0986122886681098
