id,x,y
A_92391,-17.00220864261449,-7.431781567100309
A_98396,-17.337918131558222,-7.546966294899361
A_421793,-17.08403075783774,-7.425079908271313
A_421786,-17.09004327780996,-7.395152763033942
A_52035,-16.89364483203692,-7.272612224652417
A_52069,-17.03439379473342,-7.46049506911461
A_421790,-16.91733088604778,-7.433935949283113
A_421783,-17.07856399204863,-7.193666529437515
A_421789,-16.7818087146984,-7.585559378675173
A_54926,-17.28252825760877,-7.621427805699514
A_421784,-16.87945239606512,-7.402768657131377
A_116003,-17.161864144285087,-7.556312438354498
A_55836,-17.1388546039616,-7.6622979334482855
A_57293,-17.189046074089898,-8.239905854901252
A_115301,-17.01503481956781,-7.584626074712642
A_57650,-17.442040207052493,-7.637503753226044
A_116004,-17.227662317196394,-7.612835549334141
A_98417,-17.099697749104006,-7.208738128327921
A_59797,-17.694238186144283,-7.73220100961267
A_60025,-17.14468427153615,-7.497165231955457
A_92407,-17.159352923775902,-7.58397983337754
A_62441,-17.578187088147573,-7.730163850641911
A_421791,-17.06768975438067,-7.484738825494719
A_63218,-17.126423804502164,-7.59682379955381
A_92409,-17.243100461521465,-7.517209149739591
A_113829,-17.218839683791135,-7.6769970105657865
A_98409,-17.287448413794262,-7.463022388009641
A_65906,-17.06908530303039,-7.148660653027613
A_32399,-17.479468646657068,-8.117691628219731
A_34200,-17.420556684571654,-8.664818611222085
A_41017,-17.450879285975386,-8.520110801051413
A_47503,-17.084497443079417,-9.257415325440828
A_68026,-16.86604391542557,-8.746039278677493
A_49075,-16.90439265250676,-8.906789840237224
A_52412,-17.57788844806973,-8.614170127011533
A_68348,-17.501407978765865,-8.559007934876648
A_55744,-17.461930547336106,-8.960738069265862
A_55937,-17.539882460203525,-8.822248882392088
A_68540,-17.48748192214553,-8.481136426882115
A_59045,-17.491945105980882,-8.279807143908686
A_61915,-16.982781123316524,-8.150768627503858
A_62318,-17.307483779707756,-8.291328302804853
A_7806,-17.635544653810896,-9.15401105979279
A_65691,-17.359164144987844,-8.786466737523071
A_14085,-17.800719849473506,-8.4653686201214
A_30940,-19.17885226461792,-7.815247958674091
A_31531,-18.174951557862606,-8.592575772987148
A_33626,-19.113105242434013,-8.443013793841898
A_35369,-19.005762026823188,-7.8646016063827995
A_35938,-19.16140069225211,-7.891051077951648
A_49927,-18.963077706414516,-8.503328566045225
A_51882,-18.392474962955593,-9.312225069655016
A_53736,-19.136109762392817,-7.859221928307158
A_59807,-18.725872314258183,-8.204834036442579
A_62014,-19.04063369562386,-7.852885668327099
A_14103,-18.034760910881413,-8.527819589833522
A_32008,-17.195092033799504,-8.904737531559011
A_33828,-17.455790803489755,-9.173522065858593
A_35299,-17.405415309567402,-8.959716275486262
A_36598,-16.678012627652933,-9.104892551401752
