id,x,y
A_41592,-161.74974060058594,17.768434524536133
A_43082,-161.59451293945312,18.124225616455078
A_63541,-161.5340118408203,18.38516616821289
A_79440,-105.7328872680664,-55.07829284667969
A_49932,-161.13734436035156,17.771625518798828
A_68137,-161.84988403320312,17.348861694335938
A_68311,-162.11862182617188,17.8481502532959
A_6496,-157.81253051757812,20.394624710083008
A_55432,-162.079345703125,17.166654586791992
A_62628,-93.53836059570312,111.814208984375
A_37868,-385.46490478515625,37.81357192993164
A_38710,-215.94471740722656,-50.66834259033203
A_43016,-384.7906799316406,38.1583251953125
A_45154,6.538275718688965,-28.647132873535156
A_56860,-385.2220153808594,37.91431427001953
A_49012,-385.22125244140625,38.62722396850586
A_52152,-26.252145767211914,85.50448608398438
A_53270,-363.9707946777344,75.92977905273438
A_53924,-385.5361328125,38.33726119995117
A_65206,-405.6850891113281,2.1111066341400146
A_421785,-170.8412322998047,-256.62420654296875
A_387021,-105.04021453857422,-202.61170959472656
A_421788,-211.06805419921875,-298.2478942871094
A_32541,-171.00558471679688,-256.411376953125
A_98414,-166.8231201171875,-247.53697204589844
A_384255,-62.397708892822266,-220.6654510498047
A_34756,-294.9617614746094,-230.9669952392578
A_36477,-170.5919952392578,-256.8033142089844
A_36549,-171.1702117919922,-256.00885009765625
A_92412,-171.049072265625,-256.7967529296875
A_37568,-242.93846130371094,-258.0868835449219
A_115988,-170.47021484375,-256.0670166015625
A_421787,-170.849609375,-256.1127014160156
A_421550,-170.4166259765625,-256.42913818359375
A_421794,-242.3009033203125,-259.1090087890625
A_115991,-170.46463012695312,-255.8932342529297
A_14704,-171.20895385742188,-256.5282897949219
A_41347,-170.68850708007812,-257.03619384765625
A_41836,-170.4222412109375,-256.989013671875
A_421792,-170.31466674804688,-257.18182373046875
A_41914,-170.7874298095703,-255.9091796875
A_421795,-170.7126007080078,-256.68438720703125
A_42826,-170.97084045410156,-255.76991271972656
A_98423,-171.41429138183594,-256.19097900390625
A_113864,-170.85655212402344,-256.30487060546875
A_421782,-170.68917846679688,-256.3534240722656
A_47177,-170.96937561035156,-257.1910400390625
A_115989,-170.20904541015625,-255.91455078125
A_421796,-170.429931640625,-256.2041320800781
A_113299,-241.36260986328125,-263.8185119628906
A_49092,-173.22547912597656,-257.2266540527344
A_92408,-171.228515625,-256.8327331542969
A_502399,-171.41824340820312,-256.7718505859375
A_92391,-171.11549377441406,-257.07464599609375
A_98396,-170.53453063964844,-256.2765808105469
A_421793,-170.39675903320312,-256.822998046875
A_421786,-169.61720275878906,-256.78302001953125
A_52035,-171.04220581054688,-255.9701690673828
A_52069,-126.77264404296875,-282.6019592285156
A_421790,-169.86883544921875,-256.2721252441406
A_421783,-170.97915649414062,-255.58851623535156
A_421789,-171.63223266601562,-256.44891357421875
A_54926,-170.8168182373047,-256.86083984375
A_421784,-169.90667724609375,-256.9857177734375
A_116003,-169.91110229492188,-255.6763458251953
A_55836,-170.97177124023438,-255.2562713623047
A_57293,-101.1982650756836,-133.17140197753906
A_115301,-169.91815185546875,-256.0743103027344
A_57650,-170.48348999023438,-255.53175354003906
A_116004,-170.15335083007812,-256.1859436035156
A_98417,-170.70294189453125,-256.7691955566406
A_59797,-169.70758056640625,-256.0965576171875
A_60025,-132.293701171875,-252.99855041503906
A_92407,-170.28799438476562,-256.30596923828125
A_62441,-170.0157928466797,-256.56719970703125
A_421791,-125.49727630615234,-282.60205078125
A_63218,-62.13988494873047,-220.98731994628906
A_92409,-171.0386962890625,-256.55694580078125
A_113829,-218.96893310546875,-173.340087890625
A_98409,-170.69554138183594,-256.238525390625
A_65906,-170.04881286621094,-256.7689514160156
A_32399,-222.1843719482422,-173.6219024658203
A_34200,-21.53647804260254,3.1023035049438477
A_41017,-176.63441467285156,-170.72064208984375
A_47503,-172.31863403320312,-156.68641662597656
A_68026,-169.2350311279297,-145.8944854736328
A_49075,-172.63772583007812,-156.39756774902344
A_52412,-110.9834976196289,-67.78113555908203
A_68348,-6.823688983917236,-161.65811157226562
A_55744,174.52235412597656,-121.0589599609375
A_55937,-141.86489868164062,12.37108325958252
A_68540,-147.3394775390625,3.0243782997131348
A_59045,-171.51524353027344,-153.64646911621094
A_61915,-133.24205017089844,-251.45159912109375
A_62318,-406.3616027832031,3.236250638961792
A_7806,-230.3192138671875,18.4257869720459
A_65691,-90.17068481445312,-86.8276596069336
A_14085,-39.10152816772461,18.51236343383789
A_30940,-14.172483444213867,31.440732955932617
A_31531,-16.300867080688477,29.40825653076172
A_33626,-13.564234733581543,31.72500991821289
A_35369,-13.465479850769043,31.467573165893555
A_35938,-13.577205657958984,31.08987808227539
A_49927,-11.193710327148438,34.492706298828125
A_51882,211.60482788085938,-72.76121520996094
A_53736,-13.255797386169434,30.990028381347656
A_59807,-13.873327255249023,32.10054016113281
A_62014,-14.017019271850586,31.74083709716797
A_14103,-231.1887969970703,2.899404287338257
A_32008,-76.9739990234375,13.306719779968262
A_33828,-95.3816146850586,4.655224323272705
A_35299,-145.6388702392578,-5.222625255584717
A_36598,-95.85889434814453,7.518763542175293
A_14577,-106.64617156982422,9.77340316772461
A_39472,-57.1264533996582,11.565998077392578
A_45259,-136.62242126464844,-2.9401473999023438
A_45509,-99.33393859863281,5.992323398590088
A_48256,20.2564697265625,-176.429931640625
A_68167,-69.16082000732422,15.773540496826172
A_68195,42.05645751953125,-76.4744644165039
A_54063,-95.45085906982422,7.609346866607666
