id,x,y,size
A_476101,-213.1398773193359,290.2268371582031,9.015897311967812
A_51861,-213.08985900878903,289.94122314453125,9.015897311967812
A_53248,-213.5236968994141,290.5047607421875,9.015897311967812
A_380168,-212.7311248779297,290.18389892578125,9.015897311967812
A_59950,-213.5852813720703,289.7986755371094,9.015897311967812
A_62753,-213.0339508056641,290.5807800292969,9.015897311967812
A_30912,68.49119567871094,-113.36988830566406,8.298253225748663
A_31554,92.43341064453124,-7.816071510314941,7.687889423713325
A_43976,-4.520528316497803,-51.98823165893555,11.392973598949697
A_44224,93.01701354980467,-7.564146041870117,7.687889423713325
A_69101,92.18128967285156,-7.616300582885742,7.687889423713325
A_119183,226.0127410888672,-226.8234405517578,11.876931567229564
A_119179,226.1767578125,-227.33599853515625,11.876931567229564
A_113789,199.4948272705078,-156.99534606933594,18.0773508263947
A_119190,226.3638610839844,-226.8464813232422,11.876931567229564
A_119177,225.4652099609375,-227.3828125,11.876931567229564
A_119176,225.6759033203125,-227.5178680419922,11.876931567229564
A_38051,226.54103088378903,-227.60986328125,11.876931567229564
A_119180,226.31951904296875,-226.9925842285156,11.876931567229564
A_119181,225.7527313232422,-227.75656127929688,11.876931567229564
A_119178,226.02752685546875,-227.37435913085935,11.876931567229564
A_111029,167.98890686035156,-263.7789306640625,16.337732901427756
A_42878,225.8511505126953,-227.50489807128903,11.876931567229564
A_119191,226.0665740966797,-227.19110107421875,11.876931567229564
A_114237,226.35873413085935,-227.6246795654297,11.876931567229564
A_119189,225.5131378173828,-227.07135009765625,11.876931567229564
A_119174,218.1161193847656,-85.78895568847656,15.184899881425245
A_119187,159.7298583984375,-336.0005798339844,14.338538768561476
A_119188,225.8570098876953,-227.03076171875,11.876931567229564
A_119186,225.6672210693359,-226.96365356445312,11.876931567229564
A_119175,225.2990875244141,-226.99447631835935,11.876931567229564
A_119185,226.4982757568359,-227.8833770751953,11.876931567229564
A_119182,230.6781311035156,-226.45208740234375,14.086839785771197
A_119192,225.62277221679688,-226.74761962890625,11.876931567229564
A_119184,226.4147796630859,-227.314697265625,11.876931567229564
A_15319,131.51812744140625,-63.29176712036133,11.563985320180214
A_57978,131.4816436767578,-63.40654754638672,11.563985320180214
A_68864,131.237548828125,-63.066532135009766,13.37577884742665
A_118325,201.13612365722656,-159.26223754882812,12.700543310259548
A_119211,118.7828369140625,-382.0831909179687,9.749678888189676
A_119210,119.33824920654295,-381.5934448242187,9.749678888189676
A_119209,118.34037017822266,-381.5481567382813,9.749678888189676
A_119206,118.79064178466795,-381.6423645019531,9.749678888189676
A_37795,118.77904510498048,-381.8408203125,11.876931567229564
A_119204,119.20120239257812,-382.1075744628906,9.749678888189676
A_119217,118.42330932617188,-381.9638671875,9.749678888189676
A_47508,119.26838684082033,-381.810546875,9.749678888189676
A_119212,118.92379760742188,-382.1648559570313,9.749678888189676
A_12141,118.08020782470705,-381.84136962890625,9.749678888189676
A_119213,118.95594024658205,-381.29986572265625,9.749678888189676
A_119207,119.09420776367188,-381.103759765625,9.749678888189676
A_68736,118.6814193725586,-381.8009643554687,9.749678888189676
A_119215,118.55643463134766,-381.3898010253906,9.749678888189676
A_119216,119.08924865722656,-381.88037109375,9.749678888189676
A_115265,237.7460479736328,-259.5730285644531,10.194216366986437
A_115247,234.53585815429688,-259.65399169921875,10.194216366986437
A_115267,234.65565490722656,-260.4611511230469,10.194216366986437
A_55047,234.05804443359375,-260.0187072753906,10.194216366986437
A_115259,234.1950836181641,-259.69793701171875,10.194216366986437
A_115266,233.0527801513672,-255.70587158203125,11.876931567229564
A_115260,234.57627868652344,-260.15472412109375,10.194216366986437
A_115257,234.1880798339844,-260.5655822753906,10.194216366986437
A_29678,234.76405334472656,-228.7834625244141,14.18396111075059
A_115203,170.473876953125,-282.4405822753906,14.215583389206849
A_119236,236.04676818847656,-224.4476776123047,12.53129572751106
A_23250,99.40432739257812,-315.7325439453125,14.95490761498801
A_119233,235.7346954345703,-225.3212432861328,12.53129572751106
A_119226,235.5248565673828,-224.54335021972656,12.53129572751106
A_119235,235.5792236328125,-225.121826171875,12.53129572751106
A_99323,167.2519073486328,-261.0409240722656,18.24813035912531
A_119227,236.0617218017578,-225.0689392089844,12.53129572751106
A_119229,235.7681884765625,-224.4591827392578,12.53129572751106
A_119228,235.3946228027344,-225.07440185546875,12.53129572751106
A_119224,236.0279998779297,-225.18386840820312,12.53129572751106
A_119223,221.55908203125,-305.80181884765625,15.095209989835574
A_119230,236.04505920410156,-225.453857421875,12.53129572751106
A_119221,236.2223968505859,-224.6387481689453,12.53129572751106
A_119222,138.84201049804688,-293.83502197265625,14.427258868748837
A_119234,235.95928955078125,-224.84730529785156,12.53129572751106
A_119232,235.44821166992188,-225.18592834472656,12.53129572751106
A_119231,236.23846435546875,-225.5063934326172,12.53129572751106
A_51928,236.4786834716797,-225.0049285888672,12.53129572751106
A_25151,236.3176422119141,-224.9235992431641,12.53129572751106
A_48562,236.2113494873047,-225.1702423095703,12.53129572751106
A_119237,236.17269897460935,-224.80596923828125,12.53129572751106
A_41710,86.09121704101562,-106.93090057373048,11.392973598949697
A_103580,33.61237335205078,-424.4200439453125,10.576506735789549
A_37666,33.34144592285156,-424.1205139160156,12.157721128020441
A_37867,33.720970153808594,-424.7928466796875,10.327671938205027
A_38050,34.02793502807617,-424.6384887695313,10.576506735789549
A_39873,33.0090446472168,-424.8070983886719,12.472469877027324
A_67519,32.72663879394531,-424.3656311035156,14.755889199031524
A_42160,38.895511627197266,-423.5921020507813,12.472469877027324
A_67660,32.936370849609375,-424.2795715332031,12.350881121044402
A_67666,32.42683792114258,-424.9200744628906,16.380809329038012
A_53489,34.068111419677734,-424.2962036132813,10.053913992138872
A_54535,33.59879684448242,-423.9916076660156,11.210552907595485
A_54799,33.53226852416992,-425.03472900390625,10.194216366986437
A_55082,33.071006774902344,-424.0573425292969,12.090179508224212
A_57098,33.114646911621094,-425.0154418945313,12.472469877027324
A_61088,33.28724670410156,-424.9734802246094,11.479815706188875
A_63816,33.1936149597168,-424.5425109863281,12.645282913187328
A_65261,128.94537353515625,-243.54689025878903,14.215583389206849
A_40135,32.6061897277832,-424.94671630859375,13.24445939238189
A_31329,33.93553161621094,-424.9917297363281,9.906024104460501
A_41098,33.87385177612305,-424.5433044433594,10.454917979806627
A_49326,44.28832244873047,-146.40956115722656,11.114567739069214
A_32452,20.31427574157715,99.8420181274414,13.058944473750236
A_119248,19.549419403076172,99.85267639160156,12.350881121044402
A_37487,19.59401512145996,100.22874450683594,13.010530880306991
A_38420,19.915388107299805,100.11294555664062,13.010530880306991
A_119245,19.9366455078125,100.56581115722656,12.350881121044402
A_42064,19.535419464111328,100.44623565673828,13.620894682342328
A_119252,20.15186309814453,99.53323364257812,12.350881121044402
A_119242,20.195932388305664,100.56273651123048,12.350881121044402
A_119243,19.67135429382324,100.06919860839844,12.350881121044402
A_119249,19.767934799194336,100.64070892333984,12.350881121044402
A_119246,20.57180404663086,100.1531753540039,12.350881121044402
A_51305,28.54199981689453,-51.2224006652832,14.95490761498801
A_51516,-88.76199340820312,-86.95734405517578,17.991744229642933
A_96783,20.59582138061523,100.37549591064452,13.809610650633134
A_119247,20.735536575317383,99.92969512939452,12.350881121044402
A_119253,19.52336311340332,100.15760803222656,12.350881121044402
A_56618,20.25440216064453,100.69719696044922,12.350881121044402
A_119254,20.469152450561523,99.63111877441406,12.350881121044402
A_119251,20.65821075439453,99.656494140625,12.350881121044402
A_21463,20.824792861938477,100.37203979492188,12.350881121044402
A_119250,20.11322021484375,99.90843963623048,12.350881121044402
A_119244,20.48183250427246,100.42733001708984,12.350881121044402
A_21914,19.70492935180664,99.62094116210938,12.350881121044402
A_34349,55.98887252807617,4.535445213317871,14.151968972700562
A_35968,69.94207000732422,-129.89173889160156,16.45112931029361
A_53186,24.72197532653809,-82.13581085205078,9.218604597831439
A_119257,87.5184326171875,-68.09477233886719,12.020927793579176
A_103139,87.72344207763672,-68.65863800048828,12.020927793579176
A_38549,87.30307006835938,-68.57829284667969,12.645282913187328
A_38782,87.73653411865234,-68.40946960449219,12.020927793579176
A_118795,93.13813018798828,-70.02510070800781,14.807017727309638
A_63555,87.90811920166016,-68.12472534179688,14.541246054425105
A_119259,87.26637268066406,-68.26428985595703,12.020927793579176
A_45316,159.87744140625,-167.10211181640625,17.77806893193754
A_47337,87.60699462890625,-68.65480041503906,13.735679214364882
A_68054,88.1624984741211,-68.31764221191406,12.020927793579176
A_50209,88.49922943115234,-70.56159973144531,16.12722162561544
A_119260,87.3145751953125,-68.76822662353516,12.020927793579176
A_119261,88.17222595214844,-68.71530151367188,12.020927793579176
A_110927,86.93067169189453,-68.58448791503906,15.049237535886418
A_62048,87.94264221191406,-68.96971130371094,13.058944473750236
A_62517,-52.39763641357422,-64.85630798339844,15.355911602655762
A_16404,85.2226333618164,-70.18743133544922,14.119598220680578
A_69102,93.03428649902344,-59.32841873168945,15.932917715398432
A_53669,32.73036193847656,-425.2860107421875,11.876931567229564
A_44771,94.16200256347656,-122.8400650024414,15.184899881425245
A_119262,96.05167388916016,-133.0771484375,9.749678888189676
A_44488,96.15704345703124,-133.47711181640625,10.911860453205588
A_48134,96.241455078125,-132.71421813964844,9.749678888189676
A_57194,90.92326354980467,-137.97520446777344,15.376555448732535
A_29418,-36.24176406860352,129.08029174804688,11.876931567229564
A_36421,-67.5337905883789,62.27042388916016,17.546276536036466
A_61670,163.97738647460938,-119.11678314208984,7.687889423713325
A_63683,-142.62355041503906,-207.56381225585935,13.10651604883326
A_33079,58.373626708984375,-154.28060913085938,9.583852564951101
A_43131,39.19620895385742,-156.04396057128906,13.881596295162517
A_63094,-45.96036148071289,-119.5535659790039,18.233696042665528
A_33187,138.97898864746094,-90.74168395996094,12.090179508224212
A_36237,235.78366088867188,135.0872802734375,17.769507746164336
A_40181,47.69786834716797,53.99936294555664,13.010530880306991
A_84299,18.307493209838867,-18.939468383789062,11.479815706188875
A_55408,-8.72817611694336,-37.63932800292969,14.906494021544765
A_37496,39.24848937988281,-67.04020690917969,9.40732056612225
A_42762,192.22140502929688,-280.74560546875,16.7779251900787
A_62672,39.048526763916016,-67.37358093261719,9.40732056612225
A_53502,33.86424255371094,-423.9347534179687,9.218604597831439
A_29610,200.022216796875,-156.6181182861328,15.140422533619665
A_113774,199.2107696533203,-155.89320373535156,15.140422533619665
A_113788,200.15431213378903,-156.237060546875,15.140422533619665
A_113814,199.84405517578125,-157.14295959472656,15.899148192383215
A_113815,199.57618713378903,-156.6637725830078,15.140422533619665
A_35266,200.08203125,-156.20066833496094,15.314150537716472
A_7311,200.07708740234375,-157.0550079345703,15.45760720461635
A_35343,199.7281494140625,-156.5879669189453,15.140422533619665
A_113791,199.9288330078125,-157.4085235595703,15.140422533619665
A_92413,199.59947204589844,-156.56996154785156,15.140422533619665
A_113775,200.5170440673828,-156.50096130371094,15.140422533619665
A_113816,200.4099273681641,-156.5703887939453,15.140422533619665
A_113819,199.2569122314453,-156.9203338623047,15.140422533619665
A_113818,200.2388610839844,-155.8052520751953,15.140422533619665
A_97807,200.77874755859375,-157.3624267578125,16.409154625406416
A_113792,199.84347534179688,-156.4151611328125,15.140422533619665
A_113776,199.9310302734375,-156.16819763183594,15.140422533619665
A_113777,199.36166381835935,-156.64089965820312,15.140422533619665
A_88761,200.37896728515625,-156.26553344726562,15.140422533619665
A_113793,199.6881103515625,-156.14366149902344,16.337732901427756
A_92468,200.6271514892578,-156.03768920898438,15.140422533619665
A_42446,159.5513153076172,-168.3168487548828,18.579882632148028
A_42600,199.7598876953125,-155.6584930419922,16.42321787809006
A_113794,200.3143310546875,-156.57901000976562,15.140422533619665
A_113795,199.2544403076172,-156.71157836914062,15.140422533619665
A_99485,198.62725830078125,-165.79791259765625,18.16035930074065
A_113796,199.13853454589844,-156.96670532226562,15.140422533619665
A_113797,200.2520751953125,-157.408447265625,15.759739851412402
A_45597,200.28558349609375,-156.31912231445312,15.140422533619665
A_113798,199.6512451171875,-156.33863830566406,16.079924251988366
A_46120,199.8314208984375,-156.16725158691406,15.335110767648965
A_113823,200.34962463378903,-157.18533325195312,15.140422533619665
A_113778,199.75103759765625,-156.3542022705078,15.140422533619665
A_91636,200.70394897460935,-156.91416931152344,15.140422533619665
A_97809,200.7154998779297,-157.44808959960938,16.409154625406416
A_113824,199.48660278320312,-156.54208374023438,15.140422533619665
A_113779,200.12338256835935,-157.29100036621094,15.140422533619665
A_113800,200.47296142578125,-155.86109924316406,15.140422533619665
A_113763,199.7200927734375,-155.54217529296875,17.31334467058275
A_113825,200.06138610839844,-156.45985412597656,15.140422533619665
A_113768,199.576171875,-157.2704315185547,15.140422533619665
A_113769,199.10443115234375,-156.6501007080078,15.140422533619665
A_51276,199.84841918945312,-156.65232849121094,15.140422533619665
A_99456,199.64373779296875,-155.953125,17.036385674857442
A_113773,199.9287872314453,-156.3153076171875,15.140422533619665
A_113801,191.7526702880859,-280.4736022949219,18.740828853072365
A_113802,199.38865661621097,-155.9413299560547,15.140422533619665
A_113803,199.65493774414065,-156.765380859375,15.140422533619665
A_113826,199.95437622070312,-156.7363739013672,15.140422533619665
A_113770,199.5343475341797,-156.31301879882812,15.140422533619665
A_54051,200.2053985595703,-156.59228515625,18.29805893273554
A_54581,199.56393432617188,-157.3558807373047,15.335110767648965
A_55293,199.48936462402344,-156.8002166748047,15.140422533619665
A_9243,200.45167541503903,-156.39866638183594,15.140422533619665
A_113780,199.35975646972656,-156.41444396972656,15.140422533619665
A_113781,200.49853515625,-156.6112518310547,15.140422533619665
A_113771,200.7258758544922,-155.86224365234375,15.140422533619665
A_113804,200.03562927246097,-156.04396057128906,15.140422533619665
A_113827,199.8125915527344,-156.09527587890625,15.140422533619665
A_113783,199.91683959960935,-155.95555114746094,15.140422533619665
A_113785,199.9102478027344,-157.33607482910156,15.140422533619665
A_113772,199.8026123046875,-155.9544677734375,15.140422533619665
A_113808,199.46469116210935,-157.0174102783203,15.140422533619665
A_113809,199.653076171875,-156.4017791748047,15.83033206920682
A_113812,192.3115997314453,-281.2187805175781,17.091870267382557
A_63339,191.04367065429688,-279.6024169921875,17.37346349987646
A_64198,199.1984100341797,-156.1680908203125,15.335110767648965
A_97786,200.597412109375,-157.55780029296875,16.409154625406416
A_55396,200.476318359375,-156.14654541015625,15.140422533619665
A_65297,200.7915802001953,-156.41812133789062,15.140422533619665
A_39777,85.1929931640625,-180.82615661621097,13.010530880306991
A_43738,-12.918334007263184,-64.2496566772461,9.015897311967812
A_47606,1.2646325826644895,-53.21556854248047,13.77289470846734
A_68891,-19.03947639465332,-49.82320785522461,11.479815706188875
A_31603,75.29132080078125,-112.25931549072266,14.857208064317513
A_39666,-51.74491882324219,-64.62838745117188,15.355911602655762
A_42118,68.86422729492188,-103.21102905273438,14.541246054425105
A_48777,78.41390228271484,-169.4822998046875,14.338538768561476
A_61359,-53.26701354980469,-60.848731994628906,15.228665561054166
A_119264,78.05516052246094,-109.25105285644533,10.804580169021772
A_41504,71.25432586669922,-148.81561279296875,8.796956764086914
A_46040,70.94347381591797,-149.14537048339844,8.796956764086914
A_29372,200.6891632080078,-102.4397964477539,15.355911602655762
A_29417,199.71336364746097,-101.95496368408205,16.42321787809006
A_117274,200.008544921875,-101.5337371826172,14.881962048840927
A_451774,200.42501831054688,-101.85647583007812,14.277751897593527
A_118824,200.6669464111328,-102.09050750732422,15.025958275190538
A_451782,200.95162963867188,-102.31140899658205,14.277751897593527
A_118806,200.17288208007812,-102.4857406616211,15.555657007751831
A_451775,200.31082153320312,-102.46714782714844,14.277751897593527
A_451773,199.92137145996097,-101.2517547607422,14.277751897593527
A_36397,200.83416748046875,-101.95773315429688,15.437568311903002
A_451777,200.640380859375,-102.61862182617188,14.277751897593527
A_38852,200.5936584472656,-101.65040588378906,15.049237535886418
A_39614,200.1719207763672,-102.12015533447266,14.95490761498801
A_6232,200.1618804931641,-101.87760162353516,14.277751897593527
A_451783,200.01361083984375,-102.1178970336914,14.277751897593527
A_451784,200.44467163085935,-102.58674621582033,14.277751897593527
A_451779,200.823486328125,-102.06632232666016,14.277751897593527
A_451785,200.4630584716797,-101.42290496826172,14.277751897593527
A_114094,160.17239379882812,-168.38766479492188,17.403034562172422
A_451780,200.67987060546875,-102.21154022216795,14.277751897593527
A_451786,200.4886779785156,-102.13053131103516,14.277751897593527
A_45777,199.70701599121097,-101.60768127441406,16.87475996153821
A_113756,200.38128662109375,-101.26692199707033,15.095209989835574
A_46709,200.4152374267578,-102.11457061767578,14.277751897593527
A_451787,200.57456970214844,-101.23206329345705,14.277751897593527
A_113908,199.88475036621097,-101.60149383544922,14.978796820300435
A_48862,200.9040374755859,-101.39289093017578,14.623723557863519
A_50169,200.6403350830078,-101.91419982910156,14.277751897593527
A_118944,200.5974578857422,-101.84036254882812,15.335110767648965
A_51396,159.56532287597656,-168.5136260986328,17.991744229642933
A_451781,200.1750640869141,-101.29702758789062,14.277751897593527
A_52413,200.97463989257812,-102.63904571533205,14.277751897593527
A_55616,199.5154571533203,-101.70415496826172,14.978796820300435
A_451771,200.81613159179688,-102.74393463134766,14.277751897593527
A_58046,199.7382354736328,-102.18597412109376,15.5168578235801
A_451778,199.833984375,-102.36349487304688,14.277751897593527
A_58692,200.0134735107422,-101.3725357055664,14.277751897593527
A_77332,199.5775604248047,-101.70934295654295,14.277751897593527
A_110920,200.097412109375,-102.70858001708984,16.352167217887533
A_60965,200.7339630126953,-101.54621124267578,14.277751897593527
A_451788,200.94952392578125,-101.78026580810548,14.277751897593527
A_451772,200.25914001464844,-101.86695098876952,14.277751897593527
A_451789,200.23117065429688,-101.59984588623048,14.277751897593527
A_96377,200.90969848632812,-101.5372543334961,14.277751897593527
A_451776,200.50628662109375,-101.9424285888672,14.277751897593527
A_65092,199.61561584472656,-102.2316665649414,15.025958275190538
A_65354,200.8170623779297,-102.28810119628906,14.650672511038813
A_65889,200.01817321777344,-101.45337677001952,15.812854076054727
A_50004,97.8896484375,-74.32015991210938,9.583852564951101
A_59317,97.80606842041016,-73.88063049316406,9.583852564951101
A_61308,82.33280944824219,171.69163513183594,12.700543310259548
A_66000,-28.18829917907715,-59.05677795410156,11.949877133376647
A_7303,68.29560852050781,-177.1481475830078,11.392973598949697
A_375132,68.613525390625,-177.1526336669922,11.392973598949697
A_37251,68.83245086669922,-177.61590576171875,11.392973598949697
A_39861,67.99187469482422,-177.77735900878906,12.350881121044402
A_375128,67.91082763671875,-177.3628387451172,11.392973598949697
A_40998,60.57509231567383,-184.10589599609375,15.335110767648965
A_48861,68.28923034667969,-178.03228759765625,11.392973598949697
A_53298,67.7960433959961,-177.91250610351562,11.392973598949697
A_375130,67.48204040527344,-178.10076904296875,11.392973598949697
A_375134,68.26319885253906,-177.49520874023438,11.392973598949697
A_375129,68.41529846191406,-177.02540588378906,11.392973598949697
A_55775,68.26866149902344,-175.0011444091797,13.501081516568831
A_59302,68.2808609008789,-178.1720428466797,11.392973598949697
A_62158,68.82293701171875,-170.32847595214844,13.809610650633134
A_62258,159.68299865722656,-167.6092987060547,19.22949459437855
A_65067,68.45325469970703,-177.66896057128906,11.392973598949697
A_65191,68.05223083496094,-177.15463256835938,12.53129572751106
A_375131,67.80036926269531,-177.0131072998047,11.392973598949697
A_375133,68.4410171508789,-177.83740234375,11.392973598949697
A_114741,77.15340423583984,-178.53897094726562,13.77289470846734
A_21398,71.60389709472656,211.57147216796875,17.88699253045229
A_53925,59.945289611816406,221.1618804931641,10.911860453205588
A_90178,-53.96586990356445,125.04976654052734,16.46497894302935
A_67053,60.087772369384766,-72.11986541748047,11.563985320180214
A_67072,-13.92570972442627,-40.51235580444336,14.368433018265101
A_45500,68.39906311035156,-75.93561553955078,10.053913992138872
A_45580,50.577877044677734,-67.9703140258789,8.298253225748663
A_30049,102.98323822021484,212.99229431152344,12.700543310259548
A_375209,102.7132797241211,213.02357482910156,12.700543310259548
A_375219,103.42955780029295,213.4257049560547,12.700543310259548
A_375223,103.61692810058594,213.05056762695312,12.700543310259548
A_375216,102.33988189697266,213.43260192871097,12.700543310259548
A_34768,102.50324249267578,212.9569549560547,12.700543310259548
A_34775,102.96438598632812,213.2892913818359,13.501081516568831
A_375210,102.762451171875,213.8278656005859,12.700543310259548
A_35836,102.40843963623048,213.74806213378903,13.24445939238189
A_35842,-62.40043640136719,193.07667541503903,17.31334467058275
A_375208,102.28600311279295,213.9149627685547,12.700543310259548
A_41633,45.75725555419922,220.5065155029297,15.5168578235801
A_375212,102.77503967285156,213.40963745117188,12.700543310259548
A_45628,102.4345245361328,213.16123962402344,12.700543310259548
A_94290,-105.64273834228516,195.7967529296875,16.6518523402693
A_95093,102.88312530517578,213.4898681640625,14.119598220680578
A_375213,102.53299713134766,212.6455841064453,12.700543310259548
A_48139,55.6833610534668,229.29513549804688,17.470815291774436
A_375224,102.8841781616211,213.08999633789065,12.700543310259548
A_51775,103.22746276855467,212.99061584472656,12.700543310259548
A_119066,108.4705047607422,209.74362182617188,14.119598220680578
A_54658,103.07528686523438,213.71282958984375,12.700543310259548
A_56662,102.50186157226562,213.4740295410156,12.700543310259548
A_375225,103.40029907226562,213.1911163330078,12.700543310259548
A_375226,103.05583953857422,213.42559814453125,12.700543310259548
A_59217,-51.67397689819336,-60.76854705810547,15.397044657806605
A_99512,54.4073371887207,229.9296875,17.628754039474877
A_375227,102.89753723144533,213.57920837402344,12.700543310259548
A_375221,102.7275619506836,213.33892822265625,12.700543310259548
A_375214,102.85240936279295,213.64456176757812,12.700543310259548
A_375220,102.35303497314452,213.0359344482422,12.700543310259548
A_375215,102.94762420654295,212.78465270996097,12.700543310259548
A_375211,103.42626190185548,212.8249359130859,12.700543310259548
A_63847,168.0537109375,-268.8531188964844,14.703786735681138
A_375217,102.91067504882812,213.8189392089844,12.700543310259548
A_32724,159.66452026367188,165.19100952148438,9.40732056612225
A_34587,158.41238403320312,165.68600463867188,7.687889423713325
A_34981,157.91925048828125,165.66790771484375,7.687889423713325
A_57123,158.40431213378906,165.3555908203125,7.687889423713325
A_39716,158.69798278808594,165.67672729492188,7.687889423713325
A_58630,157.84837341308594,166.04295349121094,7.687889423713325
A_43357,158.23712158203125,164.9746551513672,7.687889423713325
A_34270,108.98725128173828,-56.01457595825195,13.10651604883326
A_50827,103.739990234375,-53.27941131591797,9.40732056612225
A_90531,105.05924987792967,-168.48727416992188,8.298253225748663
A_39707,106.45230102539062,-175.56231689453125,8.298253225748663
A_49798,115.83710479736328,-182.6229705810547,11.210552907595485
A_57390,115.11144256591795,-211.4111785888672,13.459948461417989
A_64833,106.74842834472656,-175.22781372070312,8.298253225748663
A_36932,12.900226593017578,-49.31277847290039,10.053913992138872
A_40575,13.002126693725586,-49.68048477172851,10.053913992138872
A_375291,12.666254997253418,-49.8924560546875,10.053913992138872
A_98788,125.47486877441406,-195.0724334716797,15.687277425180302
A_4435,31.980527877807617,145.12826538085938,15.335110767648965
A_54745,12.191577911376951,-49.737083435058594,10.053913992138872
A_375292,12.358928680419922,-50.04054260253906,10.053913992138872
A_55407,-48.33301544189453,-62.35432815551758,13.581537217400912
A_6731,159.26809692382812,-168.87533569335938,17.546276536036466
A_62729,12.300132751464844,-49.06089401245117,10.053913992138872
A_375317,58.94751739501953,213.3262481689453,12.472469877027324
A_375313,58.54261779785156,212.65858459472656,12.472469877027324
A_375321,58.3210563659668,212.30369567871097,12.472469877027324
A_375329,58.68147277832031,212.62081909179688,12.472469877027324
A_375323,57.79666519165039,213.2139892578125,12.472469877027324
A_375312,57.51448059082031,212.55453491210935,12.472469877027324
A_33267,58.25252914428711,212.1900634765625,12.472469877027324
A_375318,58.47559356689453,212.982421875,12.472469877027324
A_375314,58.2118034362793,213.36878967285156,12.472469877027324
A_36869,57.74567794799805,213.00669860839844,12.472469877027324
A_375319,57.50941848754883,212.76492309570312,12.472469877027324
A_375320,59.040042877197266,212.8291473388672,12.472469877027324
A_42617,58.04952621459961,212.85134887695312,12.472469877027324
A_375324,28.7031192779541,221.63131713867188,14.596506451497325
A_375333,58.469932556152344,213.4235687255859,12.472469877027324
A_375327,58.24092483520508,212.6390686035156,12.472469877027324
A_6344,56.79443359375,230.92578125,15.982802927008972
A_102707,28.826425552368164,221.94244384765625,14.807017727309638
A_375331,57.7609977722168,213.4942169189453,12.472469877027324
A_375315,58.74424362182617,213.3630218505859,12.472469877027324
A_375316,58.20858001708984,213.2209014892578,12.472469877027324
A_375322,58.48226547241211,213.0872039794922,12.472469877027324
A_57945,58.57810592651367,212.8396453857422,13.845840274614421
A_59143,54.177852630615234,216.75241088867188,17.156999454311922
A_375328,58.4231071472168,212.7129821777344,12.472469877027324
A_375325,58.757511138916016,213.14561462402344,12.472469877027324
A_62656,58.17599105834961,213.88214111328125,12.472469877027324
A_375311,57.88360595703125,212.7982940673828,12.472469877027324
A_68988,58.20138931274414,213.60501098632812,12.472469877027324
A_375330,58.41365051269531,212.97328186035156,12.472469877027324
A_375326,57.91976547241211,213.4398651123047,12.472469877027324
A_375360,36.75531768798828,-40.012420654296875,10.454917979806627
A_375359,36.49513626098633,-40.303321838378906,10.454917979806627
A_49140,59.68363952636719,102.34368133544922,13.010530880306991
A_63015,23.087223052978516,-50.6104621887207,14.51319148416864
A_29898,94.26398468017578,-90.44893646240234,11.01509144483409
A_110987,94.0759735107422,-90.22093200683594,12.020927793579176
A_33056,94.57147979736328,-90.07958984375,11.01509144483409
A_38312,93.9737548828125,-90.6112289428711,11.01509144483409
A_56844,93.39935302734376,-93.99190521240234,13.418187396478698
A_45584,-17.958805084228516,-38.52167892456055,13.058944473750236
A_375389,94.2686996459961,-89.92616271972656,11.01509144483409
A_98511,94.53975677490234,-90.75567626953124,11.01509144483409
A_51484,94.78032684326172,-90.38621520996094,11.01509144483409
A_54626,93.09575653076172,-93.51065063476562,13.91689093481695
A_375390,93.74330139160156,-90.24492645263672,11.01509144483409
A_29991,183.34588623046875,-60.22435760498047,7.322641456593664
A_32371,183.43576049804688,-59.72024154663086,7.322641456593664
A_61292,183.7652282714844,-60.16333770751953,7.322641456593664
A_63808,25.781742095947266,-150.82577514648438,11.876931567229564
A_47003,54.48527526855469,-70.99836730957031,8.558954838568852
A_50423,-63.428260803222656,193.0308532714844,16.94520067712419
A_60289,96.0871124267578,-66.68753051757812,12.412351047733612
A_63482,34.41826629638672,-424.7386779785156,8.558954838568852
A_36608,-38.91042709350586,-65.5589370727539,14.053684269258218
A_49458,82.35891723632812,-113.85993194580078,13.058944473750236
A_49842,78.43038940429688,-119.0830307006836,14.755889199031524
A_57619,80.50965118408203,-108.37230682373048,14.151968972700562
A_60442,-63.97792053222656,-261.84661865234375,15.45760720461635
A_43340,-47.08420181274414,-49.62385177612305,13.697950386936052
A_47806,-94.7667999267578,-68.19464111328125,15.314150537716472
A_55400,61.35544967651367,-99.4434051513672,8.010060963222726
A_31802,-28.61700439453125,-43.31549835205078,9.015897311967812
A_39150,-17.086515426635742,-39.36028289794922,12.287997969512814
A_39415,-28.693195343017575,-42.937965393066406,9.015897311967812
A_62496,-28.6425724029541,-43.720985412597656,9.015897311967812
A_375514,111.34850311279295,-141.78448486328125,13.418187396478698
A_375524,111.05445861816406,-141.35446166992188,13.418187396478698
A_375525,111.1106414794922,-141.8295135498047,13.418187396478698
A_31303,112.06487274169922,-141.83433532714844,14.906494021544765
A_32139,111.47180938720705,-141.4274139404297,13.418187396478698
A_375516,112.04924011230467,-141.48403930664062,13.418187396478698
A_375526,111.42237091064452,-141.94615173339844,13.418187396478698
A_35058,111.51068115234376,-141.64605712890625,13.418187396478698
A_375517,111.73782348632812,-142.32135009765625,13.418187396478698
A_5603,105.98636627197266,-134.48558044433594,15.20687025353266
A_375518,111.81497192382812,-141.5039825439453,13.418187396478698
